TRAIN,gs://bucketname/folder_path_of_stored_images/000000000382.jpg,__background__,0.7921875,0.75625,0.8765625,0.75625,0.8765625,0.925,0.7921875,0.925
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000382.jpg,frisbee,0.76875,0.9,0.890625,0.9,0.890625,0.9520833333333333,0.76875,0.9520833333333333
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000382.jpg,giraffe,0.8078125,0.7604166666666666,0.834375,0.7604166666666666,0.834375,0.8083333333333333,0.8078125,0.8083333333333333
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000626.jpg,book,0.4875,0.25833333333333336,0.5515625,0.25833333333333336,0.5515625,0.3458333333333333,0.4875,0.3458333333333333
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000626.jpg,book,0.61875,0.26875,0.6515625,0.26875,0.6515625,0.36666666666666664,0.61875,0.36666666666666664
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000247.jpg,bicycle,0.0859375,0.4386792452830189,0.2203125,0.4386792452830189,0.2203125,0.5212264150943396,0.0859375,0.5212264150943396
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000247.jpg,bicycle,0.803125,0.4221698113207547,0.8578125,0.4221698113207547,0.8578125,0.46462264150943394,0.803125,0.46462264150943394
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000247.jpg,bicycle,0.746875,0.41273584905660377,0.7953125,0.41273584905660377,0.7953125,0.4669811320754717,0.746875,0.4669811320754717
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000247.jpg,motorcycle,0.003125,0.0,0.9984375,0.0,0.9984375,0.9858490566037735,0.003125,0.9858490566037735
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000247.jpg,bicycle,0.85,0.4056603773584906,0.8625,0.4056603773584906,0.8625,0.419811320754717,0.85,0.419811320754717
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000247.jpg,bicycle,0.8328125,0.4033018867924528,0.8453125,0.4033018867924528,0.8453125,0.419811320754717,0.8328125,0.419811320754717
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000247.jpg,motorcycle,0.65625,0.20047169811320756,1.0,0.20047169811320756,1.0,0.33254716981132076,0.65625,0.33254716981132076
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000247.jpg,bicycle,0.7859375,0.39858490566037735,0.8109375,0.39858490566037735,0.8109375,0.41745283018867924,0.7859375,0.41745283018867924
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000431.jpg,snowboard,0.5609375,0.4987146529562982,0.5796875,0.4987146529562982,0.5796875,0.5269922879177378,0.5609375,0.5269922879177378
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000431.jpg,__background__,0.2390625,0.17223650385604114,0.4859375,0.17223650385604114,0.4859375,0.8200514138817481,0.2390625,0.8200514138817481
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000431.jpg,surfboard,0.4625,0.40616966580976865,0.590625,0.40616966580976865,0.590625,0.5681233933161953,0.4625,0.5681233933161953
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000625.jpg,__background__,0.63125,0.45739910313901344,0.81875,0.45739910313901344,0.81875,0.9372197309417041,0.63125,0.9372197309417041
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000625.jpg,__background__,0.4234375,0.34080717488789236,0.58125,0.34080717488789236,0.58125,0.9484304932735426,0.4234375,0.9484304932735426
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000625.jpg,__background__,0.2890625,0.5224215246636771,0.4328125,0.5224215246636771,0.4328125,0.9394618834080718,0.2890625,0.9394618834080718
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000625.jpg,suitcase,0.425,0.24887892376681614,0.478125,0.24887892376681614,0.478125,0.2982062780269058,0.425,0.2982062780269058
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.60625,0.7570093457943925,0.6203125,0.7570093457943925,0.6203125,0.7873831775700935,0.60625,0.7873831775700935
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.5296875,0.7383177570093458,0.540625,0.7383177570093458,0.540625,0.7686915887850467,0.5296875,0.7686915887850467
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.5203125,0.735981308411215,0.5296875,0.735981308411215,0.5296875,0.7686915887850467,0.5203125,0.7686915887850467
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.6265625,0.7593457943925234,0.65,0.7593457943925234,0.65,0.7897196261682243,0.6265625,0.7897196261682243
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,sports ball,0.678125,0.4485981308411215,0.70625,0.4485981308411215,0.70625,0.48364485981308414,0.678125,0.48364485981308414
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,sports ball,0.4375,0.5887850467289719,0.453125,0.5887850467289719,0.453125,0.602803738317757,0.4375,0.602803738317757
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,sports ball,0.6796875,0.19158878504672897,0.696875,0.19158878504672897,0.696875,0.2219626168224299,0.6796875,0.2219626168224299
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,sports ball,0.4578125,0.48598130841121495,0.4921875,0.48598130841121495,0.4921875,0.5093457943925234,0.4578125,0.5093457943925234
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.8734375,0.7406542056074766,0.884375,0.7406542056074766,0.884375,0.7850467289719626,0.8734375,0.7850467289719626
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.840625,0.735981308411215,0.8484375,0.735981308411215,0.8484375,0.7710280373831776,0.840625,0.7710280373831776
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,bicycle,0.434375,0.7266355140186916,0.45,0.7266355140186916,0.45,0.7406542056074766,0.434375,0.7406542056074766
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,bicycle,0.4859375,0.7383177570093458,0.5015625,0.7383177570093458,0.5015625,0.75,0.4859375,0.75
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,bicycle,0.4609375,0.7383177570093458,0.4734375,0.7383177570093458,0.4734375,0.7476635514018691,0.4609375,0.7476635514018691
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,bicycle,0.4,0.75,0.4296875,0.75,0.4296875,0.7663551401869159,0.4,0.7663551401869159
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,sports ball,0.096875,0.794392523364486,0.1625,0.794392523364486,0.1625,0.8247663551401869,0.096875,0.8247663551401869
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,sports ball,0.6,0.6401869158878505,0.659375,0.6401869158878505,0.659375,0.677570093457944,0.6,0.677570093457944
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.428125,0.7616822429906542,0.440625,0.7616822429906542,0.440625,0.7920560747663551,0.428125,0.7920560747663551
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.85,0.7406542056074766,0.8578125,0.7406542056074766,0.8578125,0.7780373831775701,0.85,0.7780373831775701
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.915625,0.75,0.921875,0.75,0.921875,0.7733644859813084,0.915625,0.7733644859813084
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.3890625,0.7383177570093458,0.3984375,0.7383177570093458,0.3984375,0.7920560747663551,0.3890625,0.7920560747663551
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.3640625,0.735981308411215,0.3765625,0.735981308411215,0.3765625,0.7920560747663551,0.3640625,0.7920560747663551
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000149.jpg,__background__,0.34375,0.7313084112149533,0.3546875,0.7313084112149533,0.3546875,0.794392523364486,0.34375,0.794392523364486
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000074.jpg,cat,0.0953125,0.647887323943662,0.559375,0.647887323943662,0.559375,0.8896713615023474,0.0953125,0.8896713615023474
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000074.jpg,person,0.003125,0.007042253521126761,0.253125,0.007042253521126761,0.253125,0.7417840375586855,0.003125,0.7417840375586855
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000074.jpg,__background__,0.4609375,0.21830985915492956,0.4890625,0.21830985915492956,0.4890625,0.3568075117370892,0.4609375,0.3568075117370892
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000074.jpg,__background__,0.509375,0.22769953051643194,0.53125,0.22769953051643194,0.53125,0.2863849765258216,0.509375,0.2863849765258216
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000074.jpg,__background__,0.55625,0.22300469483568075,0.58125,0.22300469483568075,0.58125,0.34507042253521125,0.55625,0.34507042253521125
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000074.jpg,__background__,0.721875,0.24647887323943662,0.7703125,0.24647887323943662,0.7703125,0.3427230046948357,0.721875,0.3427230046948357
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000074.jpg,__background__,0.4328125,0.24178403755868544,0.45625,0.24178403755868544,0.45625,0.352112676056338,0.4328125,0.352112676056338
TRAIN,gs://bucketname/folder_path_of_stored_images/000000000074.jpg,__background__,0.440625,0.24178403755868544,0.459375,0.24178403755868544,0.459375,0.2981220657276995,0.440625,0.2981220657276995
